Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,Column_28
2007,6,182,TAM,Adam Hayward,LB,23,2014,0,0,1,11,11,118,0,0,0,0,0,0,0,0,0,0,0,139,,1.0,Portland St.,
2007,6,183,HOU,Kasey Studdard,G,23,2010,0,0,1,8,8,25,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,
2007,6,184,BUF,John Wendling,DB,24,2013,0,0,0,7,3,110,0,0,0,0,0,0,0,0,0,0,0,115,1,,Wyoming,College Stats
2007,6,185,ATL,Trey Lewis,DT,22,2010,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,25,1,,Washburn,
2007,6,186,SFO,Thomas Clayton,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,College Stats
2007,6,187,CIN,Matt Toeaina,DT,22,2012,0,0,2,12,,36,0,0,0,0,0,0,0,0,0,0,0,35,,2.0,Oregon,
2007,6,188,TEN,Joel Filani,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,College Stats
2007,6,189,NYG,Adam Koets,T,23,2010,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,
2007,6,190,STL,Ken Shackleford,T,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,
2007,6,191,GNB,Korey Hall,LB,24,2011,0,0,2,0,0,61,0,0,0,0,0,0,0,0,21,137,1,35,,,Boise St.,College Stats
2007,6,192,GNB,Desmond Bishop,LB,23,2014,0,0,2,18,17,75,0,0,0,0,0,0,0,0,0,0,0,228,1,9.0,California,College Stats
2007,6,193,GNB,Mason Crosby,K,23,2023,0,0,1,33,33,261,0,0,0,0,0,0,0,0,0,0,0,24,,,Colorado,College Stats
2007,6,194,ATL,David Irons,DB,24,2008,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,16,,,Auburn,College Stats
2007,6,195,DAL,Deon Anderson,FB,24,2010,0,0,1,1,1,39,0,0,0,0,0,2,3,0,9,67,1,14,,,Connecticut,College Stats
2007,6,196,KAN,Herbert Taylor,T,22,2012,0,0,0,2,1,20,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats
2007,6,197,SEA,Courtney Taylor,WR,23,2008,0,0,0,1,1,18,0,0,0,0,0,0,0,0,14,136,0,4,,,Auburn,College Stats
2007,6,198,ATL,Doug Datish,C,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
2007,6,199,MIA,Drew Mormino,C,,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan,
2007,6,200,CLE,Melila Purcell,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii,College Stats
2007,6,201,PHI,Rashad Barksdale,DB,23,2007,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,8,,,Albany (NY),
2007,6,202,NWE,Mike Richardson,DB,23,2010,0,0,0,2,1,22,0,0,0,0,0,0,0,0,0,0,0,28,,,Notre Dame,College Stats
2007,6,203,ATL,Daren Stone,DB,22,2008,0,0,0,2,1,20,0,0,0,0,0,0,0,0,0,0,0,12,,,Maine,
2007,6,204,TEN,Jacob Ford,DE,24,2010,0,0,0,7,7,43,0,0,0,0,0,0,0,0,0,0,0,69,,15.5,Central Arkansas,
2007,6,205,WAS,Jordan Palmer,QB,23,2014,0,0,0,0,,5,11,18,66,0,2,2,3,0,0,0,0,,,,Texas-El Paso,College Stats
2007,6,206,TEN,Ryan Smith,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
2007,6,207,BAL,Prescott Burgess,LB,23,2011,0,0,0,2,2,40,0,0,0,0,0,0,0,0,0,0,0,32,,,Michigan,College Stats
2007,6,208,NWE,Justise Hairston,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Central Connecticut St.,
2007,6,209,NWE,Corey Hilliard,T,22,2014,0,0,0,9,,47,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma St.,College Stats
2007,6,210,SEA,Jordan Kent,WR,23,2009,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,5,0,3,,,Oregon,College Stats
2007,7,211,NWE,Oscar Lua,LB,,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
2007,7,212,DAL,Courtney Brown,DB,23,2008,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,10,,,Cal Poly-San Luis Obispo,
2007,7,213,CLE,Chase Pittman,DE,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
2007,7,214,TAM,Chris Denman,T,,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats
2007,7,215,ARI,Ben Patrick,TE,23,2010,0,0,2,4,4,42,0,0,0,0,0,0,0,0,45,446,4,1,,,Delaware,College Stats
2007,7,216,WAS,Tyler Ecker,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
2007,7,217,MIN,Tyler Thigpen,QB,23,2012,0,0,1,10,,29,275,509,3222,21,18,79,469,3,1,37,1,,,,Coastal Carolina,
2007,7,218,HOU,Zach Diles,LB,22,2014,0,0,3,15,14,74,0,0,0,0,0,0,0,0,0,0,0,179,1,1.0,Kansas St.,College Stats
2007,7,219,MIA,Kelvin Smith,LB,23,2009,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse,College Stats
2007,7,220,NOR,Marvin Mitchell,LB,22,2013,0,0,1,12,5,98,0,0,0,0,0,0,0,0,0,0,0,125,1,1.0,Tennessee,College Stats
2007,7,221,CHI,Trumaine McBride,DB,21,2015,0,0,2,14,6,84,0,0,0,0,0,0,0,0,0,0,0,132,7,1.0,Mississippi,College Stats
2007,7,222,BUF,Derek Schouman,TE,22,2010,0,0,1,2,2,25,0,0,0,0,0,0,0,0,27,275,1,,,,Boise St.,College Stats
2007,7,223,TEN,Michael Otto,T,24,2013,0,0,0,7,7,62,0,0,0,0,0,0,0,0,0,0,0,,,,Purdue,
2007,7,224,NYG,Michael Johnson,DB,23,2010,0,0,2,14,14,49,0,0,0,0,0,0,0,0,0,0,0,117,3,2.0,Arizona,College Stats
2007,7,225,MIA,Brandon Fields,P,23,2015,0,1,0,21,21,130,0,1,0,0,0,3,0,0,0,0,0,13,,,Michigan St.,College Stats
2007,7,226,CAR,C.J. Wilson,DB,22,2010,0,0,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,23,,,Baylor,College Stats
2007,7,227,PIT,Dallas Baker,WR,24,2008,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,6,0,,,,Florida,College Stats
2007,7,228,GNB,DeShawn Wynn,RB,23,2010,0,0,0,3,3,23,0,0,0,0,0,64,332,5,14,122,0,2,,,Florida,College Stats
2007,7,229,JAX,John Broussard,WR,23,2007,0,0,0,2,2,8,0,0,0,0,0,0,0,0,4,126,1,,,,San Jose St.,College Stats
2007,7,230,CIN,Dan Santucci,G,24,2007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,College Stats
2007,7,231,KAN,Michael Allan,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Whitworth,
2007,7,232,SEA,Steve Vallos,G,23,2013,0,0,0,7,5,59,0,0,0,0,0,0,0,0,0,0,0,,,,Wake Forest,College Stats
2007,7,233,MIN,Chandler Williams,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Florida International,College Stats
2007,7,234,CLE,Syndric Steptoe,WR,22,2008,0,0,0,1,1,16,0,0,0,0,0,0,0,0,19,182,0,,,,Arizona,College Stats
2007,7,235,NYJ,Chansi Stuckey,WR,23,2011,0,0,0,10,5,55,0,0,0,0,0,6,16,1,106,1062,5,1,,,Clemson,College Stats
2007,7,236,PHI,Nate Ilaoa,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii,College Stats
2007,7,237,DAL,Alan Ball,DB,22,2015,0,0,2,19,9,108,0,0,0,0,0,0,0,0,0,0,0,194,6,0.5,Illinois,College Stats
2007,7,238,MIA,Abraham Wright,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,College Stats
2007,7,239,BUF,C.J. Ah You,DE,25,2011,0,0,0,4,,33,0,0,0,0,0,0,0,0,0,0,0,33,,6.0,Oklahoma,College Stats
2007,7,240,SDG,Brandon Siler,LB,21,2012,0,0,1,12,10,74,0,0,0,0,0,0,0,0,0,0,0,140,2,3.0,Florida,College Stats
2007,7,241,CHI,Aaron Brant,G,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.,College Stats
2007,7,242,IND,Keyunta Dawson,DE,21,2013,0,0,1,14,13,71,0,0,0,0,0,0,0,0,0,0,0,76,,1.5,Texas Tech,College Stats
2007,7,243,GNB,Clark Harris,TE,23,2022,0,1,0,11,,206,0,0,0,0,0,0,0,0,0,0,0,22,,,Rutgers,College Stats
2007,7,244,ATL,Jason Snelling,RB,23,2013,0,0,0,21,21,96,0,0,0,0,0,363,1420,8,168,1249,9,33,,,Virginia,College Stats
2007,7,245,TAM,Marcus Hamilton,DB,23,2009,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,6,,,Virginia,College Stats
2007,7,246,TAM,Kenneth Darby,RB,24,2010,0,0,0,4,0,41,0,0,0,0,0,95,408,2,49,356,1,18,,,Alabama,College Stats
2007,7,247,NWE,Mike Elgin,G,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,College Stats
2007,7,248,STL,Keith Jackson,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
2007,7,249,STL,Derek Stanley,WR,22,2009,0,0,0,1,1,15,0,0,0,0,0,2,5,0,6,119,1,2,,,Wisconsin–Whitewater,
2007,7,250,NYG,Ahmad Bradshaw,RB,21,2015,0,0,3,42,36,103,0,0,0,0,0,1083,4928,36,187,1493,12,18,,,Marshall,College Stats
2007,7,251,JAX,Chad Nkang,LB,22,2008,0,0,0,3,3,23,0,0,0,0,0,0,0,0,0,0,0,20,,,Elon,
2007,7,252,JAX,Andrew Carnahan,T,,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,
2007,7,253,CIN,Nedu Ndukwe,DB,22,2011,0,0,2,15,15,55,0,0,0,0,0,0,0,0,0,0,0,184,7,7.5,Notre Dame,College Stats
2007,7,254,OAK,Jonathan Holland,WR,22,2009,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,10,,,Louisiana Tech,College Stats
2007,7,255,DET,Ramzee Robinson,DB,23,2009,0,0,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,29,,,Alabama,College Stats
